Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1250,0.0,D86,0,0.0059738432284811,0,6.891096989835762e-07,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1052475357841664,0,0,1.7177163652327112e-17,1,0.014802444325902,2.406471312764166e-05,0.4319613556559865,0,1,0,1.0,0,0.0818621903796249,0,none,0.0018917090632484,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.0,0,0,0,0,0,5.0294921507981626e-08,valid,0.8563650326140295,0.0054850383690083,0,1,0
1251,0.0,D87,0,5.910970363331217e-13,0,0.0485427018129745,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.226859214712846e-11,0,0,7.472241567655666e-09,0,0.0056629255867862,1.0376980543299722e-05,0.0761512879740937,0,0,0,1.0,0,0.0359887329139544,0,none,8.357368157661114e-13,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.0060235958821247,valid,0.0014868466709521,2.854014405994081e-08,0,1,1
1252,0.0,D88,0,5.312669444547799e-14,0,0.7528591722560514,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.526971923973839e-09,0,0,0.0002221352524024,0,0.4237274074217778,0.1464996336090582,0.0001036467937631,0,0,0,1.0,0,0.0245099125716397,0,none,6.990878862067203e-05,0,0,0,0,0.0,0,fail,neutral,temperror,1,TLS 1.2,0,0,0,0,0,0.001213702753219,valid,0.0481999024242529,0.3540947662926658,0,1,0
1253,0.0,D89,0,0.0012582014129048,0,2.7419233359145016e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.1808039946558995e-09,1,0,9.271263189411011e-10,0,0.1652524761922928,0.2372209391780507,0.0347793039666346,0,0,0,0.5,1,4.7179334666368836e-08,0,gift_card_request,1.1379350999323311e-05,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.1,0,0,0,0,0,2.5947552455370772e-17,valid,0.0077501740229735,3.825183415491737e-05,0,1,0
1254,1.0,D90,0,2.8046498838533085e-07,0,1.2526996059268143e-05,0,0,0,0.0020092936443665,0,0,0,0,1,0,0.0099304598464657,0.0646903961073148,0,0,0,0,0.1533546126130102,0,0,6,1.4548697923246171e-50,"[""winword.exe""]",0,0,1.2857734810338242e-05,0,0,0.0048012125665745,0,0.4544661720338693,0.2600389387609774,0.950002807473602,0,0,0,1.0,1,0.1125293729206402,0,wire_transfer,2.4374902555566086e-10,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.2,0,0,0,0,0,0.0002754229688615,valid,1.8192317056247117e-08,0.1570816677694066,0,1,0
1255,1.0,D91,0,9.894053207086343e-09,0,0.1085165573520877,0,0,0,0.0001506726949137,0,0,0,0,0,0,0.8018468150477496,3.454818413213551e-05,0,0,0,0,0.981814983739778,0,0,4,2.662236147938304e-05,"[""winword.exe""]",0,0,4.594356734657712e-18,0,0,0.0075494999678092,0,0.2316446318934333,0.0021172841761433,0.0015038805711795,0,0,0,1.0,0,3.0185103585468423e-05,0,document_download,0.1192738072462532,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.1,2,0,0,0,0,0.0129981964468941,valid,0.0420821647140706,0.9036490366216704,0,0,0
1256,0.0,D92,0,0.0307049004961767,0,5.487951861174912e-09,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.5320773826244455,0,0,0.2179345959362532,0,0.1370284222281967,0.0041696475589997,0.1577492002447036,0,0,0,0.5,0,0.00027036175774,0,none,0.0073479951100407,0,0,0,0,0.0,0,pass,temperror,fail,1,TLS 1.2,0,0,0,0,0,1.5278075229925843e-06,valid,5.746861954302947e-07,0.0044123866482149,0,1,0
1257,0.0,D93,0,0.0002782911869215,0,0.0092531254267874,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,5.994924859240406e-07,0,0,0.0001771906872396,0,2.1814045214223897e-05,0.4081699490503581,0.8066325953424285,0,0,0,1.0,0,0.0371059891486845,0,sensitive_data_request,5.669967435837307e-17,0,0,0,0,0.0,0,pass,pass,temperror,1,TLS 1.0,0,0,0,0,0,3.1390390866986604e-06,valid,0.991418507656145,6.214827506512291e-09,0,1,0
1258,1.0,D94,0,0.126552879402706,0,0.0073779943518038,0,0,0,0.2201556892592165,0,0,0,0,0,0,0.084621370438509,0.8965984211677558,0,0,0,0,0.2883656942165222,0,1,4,1.5456511941084609e-130,"[""winword.exe""]",0,0,0.1310162909607771,0,0,0.5188833177461588,0,0.1551471472096855,0.0076851823926171,0.0007117973622092,0,0,0,0.5,0,0.6466884342405781,0,meeting_request,0.0017359222121448,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,0,0,0,0,0,0.4915388198908072,expired,3.1635364918064755e-06,0.0036044973208852,0,1,0
1259,1.0,D95,0,0.2766257014527684,0,7.121064632229687e-05,0,0,0,0.012769146545398,0,0,1,0,1,0,0.3947216399355779,0.450585259429509,0,0,0,0,0.6506742533485179,0,0,7,1.01330251810079e-10,"[""winword.exe""]",1,0,0.0003078536834145,0,0,7.223263571147724e-05,0,0.5440973881545426,2.319549804742982e-09,0.0717378374864308,0,7,0,1.0,0,1.944885463183799e-07,0,none,1.725713867698475e-08,0,0,0,0,0.0,0,softfail,fail,fail,1,TLS 1.1,1,0,0,0,0,0.0157587903938352,valid,0.001339852231822,0.012876656338258,0,1,0
