File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1.0,D1,0,0.6681090179606336,0,0.4760776663225158,0,0,0,0.4887117878497892,0,0,0,0,0,0,3.116160790344677e-08,0.0467203246590414,0,0,0,0,0.9022579785626296,0,0,4,1.0058666271402447e-10,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,1.609800749441421e-07,0,0,4.472318335898208e-05,0,0.0174383830394641,5.38999094313941e-05,0.0118432394990796,0,0,0,0.5,0,9.418169872999888e-10,0,none,0.1132313273026827,0,0,0,0,0.0,0,softfail,policy,fail,1,TLS 1.3,0,0,0,0,0,0.0145270126833238,valid,0.0093026269568423,1.2479715338022565e-07,0,0,0
1.0,D2,0,0.7844960210680657,0,1.947605531777454e-06,0,1,0,0.2181144528274955,0,0,0,0,0,0,0.5643604937770056,0.0812439010759235,0,0,1,0,0.992551774331726,0,2,4,9.491673740767016e-17,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,3.255287548028904e-05,0,0,0.9075573233894024,0,0.0276997203072512,0.000916222941812,0.0917216906061393,0,0,0,1.0,0,0.7384912338206472,0,none,0.0010807546854214,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,1,0,0,0,0,0.4176538375176814,valid,0.0935382168760586,0.0027012786527993,0,1,0
0.0,D3,0,1.1516847923284945e-08,0,1.4690609570767e-09,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,8.912846165755536e-08,0,0,0.0047789956183178,0,0.0918031175820629,1.4345619095328328e-05,6.018826999331148e-06,0,0,0,0.0,0,8.190247672569697e-06,0,legal_threat,1.5135712912815986e-08,0,0,0,0,0.0,0,fail,none,temperror,1,SSL,1,0,0,0,0,0.0003891161908928,valid,1.1922338937836504e-05,0.0055094390187449,0,1,0
1.0,D4,0,0.0014583447791066,0,5.028791683516121e-08,0,0,0,0.0230299273869336,0,0,0,0,0,0,0.0001363969729814,0.1054674733275076,0,0,0,0,0.7704786621246635,0,0,7,0.6286346324073622,"[""winword.exe""]",0,0,0.0377172577943917,0,0,0.2795620536375199,0,0.0001525878659025,6.608784753401148e-05,0.0678898607100768,0,0,0,0.5,0,0.0439386041333186,0,none,0.0849931699312194,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.1,2,0,0,0,0,0.1878672647313372,valid,0.0259394084870218,1.230762645060301e-16,0,1,0
0.0,D5,0,4.931039544839593e-10,0,3.4334476366084656e-11,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,7.631703846306791e-06,0,0,0.0110859463817268,0,3.468984743788848e-11,0.4012054670964729,6.143684626576854e-06,0,0,0,1.0,0,0.0811490462663245,0,none,0.6885372974298443,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,7.629937029922833e-05,valid,9.103423318262316e-07,3.208544985516368e-06,0,1,0
0.0,D6,0,0.0842957856345467,0,0.021514912485356,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0003629387957453,0,0,0.0009624825644409,0,0.0009797047040779,0.1154155371733717,0.0001783376286098,0,0,0,1.0,0,0.0074499338913096,0,invoice_verification,0.0090991312195349,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.3,0,0,0,0,0,0.3281291209554056,self signed,0.0118378153993162,6.488537478341345e-10,0,1,0
1.0,D7,0,0.0743225189223872,0,1.4924659840886763e-05,0,0,0,0.3005180468041165,0,0,0,2,0,0,0.0056686550517734,0.000465844038336,0,0,0,0,0.8952752069948186,0,1,4,1.7888971413704745e-30,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,0.2289805005131691,0,0,3.323967524056056e-16,0,0.0125593365783993,0.0007208103675977,0.4839559651647627,0,0,0,1.0,0,0.4177974993054065,0,none,3.264975058902552e-07,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.1,0,0,0,0,0,8.91206731273589e-05,self signed,0.0923259476786634,9.246001174745548e-08,0,1,0
0.0,D8,0,4.536169235459382e-05,0,7.450967860168664e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.709940078956027e-08,0,0,0.0009707076210866,0,1.1127123028698883e-10,0.0264465469709606,1.9786817713611142e-10,0,0,0,1.0,0,0.1169739579308208,0,none,0.1929328743773659,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.3,0,0,0,0,0,1.324107729225082e-05,self signed,8.910837364980778e-05,7.48187985274286e-06,0,1,0
0.0,D9,0,0.0605874899943813,0,0.7879365543276926,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,2.2535772367212188e-10,0,0,0.0658380764044725,0,0.2835819805791572,0.1569000426711168,0.0020950608804877,0,0,0,1.0,0,8.633993972751943e-05,0,none,0.0067052789620155,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.1,0,0,0,0,0,5.421894585712736e-06,expired,0.0045218968180522,0.0278623076788611,0,1,0
1.0,D10,0,0.034147725294711,0,0.0005653945209095,0,0,0,0.1818317672370762,0,0,0,0,0,0,0.0605590302677861,0.0213238471894108,0,0,0,0,0.6494474963171267,0,0,4,1.9056914925769063e-05,"[""winword.exe""]",0,0,4.706463739122722e-05,0,0,0.0080189330972472,0,0.0474561526395696,0.1213848977338023,9.493395603589036e-11,0,0,0,0.5,0,0.4726867088644402,0,meeting_request,0.3335829255060967,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,1,0,0,0,0,0.0053365538202698,valid,4.5089709313171403e-20,0.002509957139174,0,1,0
