File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
0.0,D601,0,1.823438077596417e-05,0,0.0002294401843816,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.650093413428499e-07,0,0,0.0002885178545599,0,0.032993449837623,0.009571833430222,0.2177760799238104,0,3,0,1.0,0,0.0235208776942497,0,none,0.0022460037118846,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,4,0,0,0,0,0.0122587371728183,valid,0.1550902556481884,1.164317748705091e-06,0,1,0
0.0,D602,0,0.0020838588781705,0,0.7001392446930905,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.7674779683803183,0,0,2.8187896417186575e-17,0,3.334642384556401e-07,0.0032789930860054,0.0341428045062598,0,5,0,1.0,0,0.0981337085328087,0,sensitive_data_request,0.0016877680140593,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.3,0,1,0,0,0,1.2178266107306182e-07,valid,5.46507596406853e-07,6.166028127338271e-10,0,1,0
1.0,D603,0,3.2216164557936035e-05,0,0.0441584054806817,0,0,0,0.0543536449581468,0,0,0,0,0,0,1.6038635870452847e-05,0.0757392676155208,0,0,0,0,0.7004632339853266,0,0,6,3.712763848834647e-76,"[""winword.exe""]",0,0,2.054565316629985e-05,0,0,0.005393950588535,0,0.5849604546085349,0.0003059887252383,0.0744248609100633,0,0,0,0.5,0,8.404630832478443e-05,0,meeting_request,0.4236253401919657,0,0,0,0,0.0,0,pass,pass,temperror,1,TLS 1.3,1,0,0,0,0,1.9481731859736346e-06,valid,8.248378589441207e-09,0.0014377483497193,0,1,0
1.0,D604,0,0.0106571462982533,0,2.0132337698788243e-12,0,0,0,0.0056015032169467,0,0,1,7,0,0,0.0012289916955031,0.0966404066159867,0,0,0,0,0.1359384666497891,0,0,4,3.2662025992899233e-53,"[""winword.exe""]",0,0,0.4863150618231668,0,0,0.3746641467481864,0,0.0691736724336203,2.6676897245703523e-05,0.531934647576939,0,0,0,1.0,0,0.1516609395638767,0,none,0.015408383625538,0,0,0,0,0.0,0,fail,pass,temperror,1,TLS 1.3,0,0,0,0,0,9.561334797641634e-06,valid,0.0025119147743104,2.529966229631355e-07,0,1,0
0.0,D605,0,3.3691000996106755e-05,0,1.4148353444246764e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0001404836218234,0,0,0.0051627665659386,0,0.0308103162209112,0.7205776173659771,0.2471428844535247,0,0,0,0.5,0,0.0664442230287124,0,none,1.0879108129449053e-11,0,0,0,0,1.1,0,pass,none,fail,1,TLS 1.1,0,0,0,0,0,0.0526724748713092,valid,0.0308223861264414,0.1878703309936412,0,1,0
1.0,D606,0,0.5868996377713557,0,0.0375972030225325,0,1,0,0.1132033486281854,0,0,0,0,0,0,5.998757930257974e-07,1.832572461716461e-07,0,0,0,0,0.5324187488617854,0,0,4,1.4571517574974845e-08,"[""outlook.exe""]",0,0,1.8324909381818166e-10,0,0,2.5146097213553443e-05,0,0.0001436259519094,0.0109925629403188,0.0724255892744369,0,0,0,1.0,0,0.248846485282609,0,legal_threat,1.916148952491009e-11,0,0,0,0,0.0,0,softfail,none,none,1,TLS 1.1,0,0,0,0,0,3.852577656555614e-09,valid,0.0089230213780488,0.1710490857026956,0,1,0
1.0,D607,0,0.0067155857667507,0,2.124467925279468e-06,0,0,0,0.0066802752787328,0,0,0,0,0,0,0.0038349624911709,0.0311461649522268,0,0,0,0,0.0875715415484303,0,0,7,1.881674626015232e-58,"[""acrobat.exe""]",0,0,2.240275180613547e-05,0,0,0.0543709340560267,0,0.0039722037910786,0.0033737449963039,0.0056579094039623,0,0,0,1.0,0,0.1777530370606069,0,link_click,1.6596810943375117e-07,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.2,1,0,0,0,0,0.0114941330147154,mismatch,0.0054852002797189,0.2730593938374314,0,1,0
0.0,D608,0,0.0006916319941476,0,0.2534614187028269,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0198601450538872,0,0,0.1304297600652276,0,0.0021222719458533,0.4265897841464731,0.0141140709791134,0,0,0,1.0,0,0.0360822958593149,0,bank_detail_update,0.0031927380299404,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.1,0,0,0,0,0,0.0016430487081782,valid,0.0002758337421957,0.000849716729729,0,1,0
1.0,D609,0,0.0034162096262325,0,0.0148509955419128,0,0,0,0.598223216169721,0,0,0,0,0,0,0.3769598636946857,0.1299694565730575,0,0,0,0,0.5217739084821416,0,0,4,0.0002678900764316,"[""winword.exe"", ""powershell.exe""]",0,0,0.4062383021075547,0,0,0.2762851634058857,0,0.0463856586809839,0.0423784256427262,8.130648751842191e-06,0,0,0,1.0,0,0.1550820670864908,0,vpn_or_mfa_reset,0.6404290914461094,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,0,0,0,0,0,1.1191003898654585e-18,valid,0.2079905495855847,4.338989965143642e-05,0,1,0
1.0,D610,0,0.763144027878652,0,0.0513714718434826,0,0,0,0.1991322470617795,0,1,0,7,0,0,1.211824962060352e-07,0.1324796615534161,0,0,0,0,0.6197489956169651,0,2,7,2.452366871743078e-21,"[""winword.exe"", ""powershell.exe""]",1,0,0.0279233817961133,0,0,0.0607880183395316,0,0.5887582878219687,0.000943052579111,0.7392855852182022,1,0,0,0.0,0,0.4958552253863424,0,vpn_or_mfa_reset,3.410127106366732e-11,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,4,0,0,0,0,0.0084406992125254,valid,7.781534882671395e-05,0.0002330932770663,0,1,0
