Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1100,0.0,D86,0,0.0143494428121668,0,0.1070344878583689,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4240331849107197,0,0,0.0944486173729549,0,1.79623261665572e-05,6.632455655734089e-05,0.0987512830239171,0,1,0,1.0,0,0.0638150488806347,0,none,0.0162635443641232,0,0,0,0,0.0,0,pass,neutral,temperror,1,TLS 1.3,2,0,0,0,0,0.0170003850653183,valid,0.8345824877334459,6.8445548739999835e-09,0,1,0
1101,0.0,D87,0,0.9625784584761434,0,5.313853987585304e-08,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.3418139326915754e-06,0,0,0.0008422649224953,0,0.0292688063095269,7.203385491043854e-05,0.0105273695196446,0,0,0,1.0,0,1.3638749643246105e-05,0,none,0.2253620226858687,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,4,0,0,0,0,0.8444145462740279,valid,0.3564665473922437,4.5781082275347346e-12,0,1,0
1102,0.0,D88,0,0.5682288498522744,0,0.1159614623147076,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0163866320600727,0,0,0.0224504912113172,0,0.0010136115300483,1.7100873949026458e-05,0.1159579983721908,0,0,0,1.0,0,1.9620934850334082e-10,0,none,4.930377135245768e-05,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,1,0,0,0,0,3.0217839011405126e-05,valid,0.0051917336074801,1.799744165676154e-05,0,1,0
1103,0.0,D89,0,0.0557873097914157,0,7.640965833450901e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.7344020910622302,0,0,0.0029870449678715,0,0.0134508259841327,0.0104977998296239,1.8253761773866536e-06,0,0,0,0.5,0,0.000321426738309,0,gift_card_request,0.0164876450974389,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.1,0,0,0,0,0,0.0004168700796423,valid,0.0001626524327379,4.078123492424937e-06,0,1,0
1104,1.0,D90,0,0.0003318493433516,0,2.9063652744593073e-08,0,0,0,0.0005796903965,0,0,0,0,0,0,0.3727171266110022,0.4634611388016705,0,0,0,0,0.6662346022055086,0,1,4,8.474006250490968,"[""winword.exe""]",0,0,0.0034088417243051,0,0,0.0122578780949298,0,7.496300837708704e-05,0.0327077065010307,1.8092939046727758e-09,0,0,0,1.0,0,9.731534513722783e-10,0,wire_transfer,0.0001366227382132,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.0,2,0,0,0,0,1.6032572081205448e-05,valid,0.0179293494646671,0.782712662676003,0,1,0
1105,1.0,D91,0,0.1431053636173732,0,0.3282875140655085,0,0,0,0.2411893009122877,0,0,0,0,0,0,1.4632027870768082e-06,0.8840741319610028,0,0,0,0,0.7612065682446222,0,0,5,1.7519639255971677e-70,"[""winword.exe""]",0,0,0.0114039580180067,0,0,0.0007664361383609,0,0.2695279999527723,2.916079031525211e-05,0.1321521402715998,0,0,0,1.0,0,0.0003413519628817,0,document_download,8.781660360862046e-07,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.1,1,0,0,0,0,0.3958936755827634,valid,0.0365625534735264,1.952137014021685e-06,0,1,0
1106,0.0,D92,0,1.959636386376384e-06,0,3.811744781935528e-06,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.2783767947481688e-08,0,0,0.0765946197012596,0,1.5958402497783572e-05,3.9892530438040105e-06,2.9024258304908212e-08,0,0,0,1.0,0,4.1384763098096127e-08,0,none,0.5200046451418291,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,0,0,0,0,0,0.2334342085096459,valid,0.001926777809605,0.7619895052343494,0,1,0
1107,0.0,D93,0,0.0649122094211891,0,0.1977316358699229,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.5766651529659403e-06,0,0,0.0017621081281017,0,0.0367322526315242,0.0059472282994188,0.0024482933923601,0,0,0,1.0,0,0.096533291411674,0,sensitive_data_request,8.325212824244961e-05,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,2,0,0,0,0,4.113803289293609e-07,valid,3.957198631037304e-05,0.0853709381527423,0,1,0
1108,1.0,D94,0,0.23746488644054,0,0.2212260217771212,0,0,0,0.0701815656574042,0,0,0,0,1,0,3.604570706209003e-05,0.0263975801157971,0,0,0,0,0.8233633105136607,0,4,4,0.4164278245528983,"[""winword.exe""]",0,0,5.630102300565064e-11,0,0,1.2382100667249455e-14,0,7.377028612082555e-05,1.3888726774692411e-14,0.0002658347059792,0,0,0,1.0,0,0.0139631161557172,0,meeting_request,1.880224041799259e-12,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,4,0,2,0,0,0.157234583838408,expired,0.139893653669738,0.2051007334396752,0,1,0
1109,1.0,D95,0,0.3788315030684272,0,1.7431335405686427e-10,0,0,0,0.3852827539723995,0,0,0,0,0,0,0.0790443139686864,0.0052854096473841,0,0,0,0,0.4336506888720994,0,0,4,0.0003932428143266,"[""winword.exe""]",0,0,0.0084501664035544,0,0,0.0043234213042822,0,0.0018213069494584,5.698510897615821e-05,0.1250017645782896,0,0,0,1.0,0,0.6590095408523905,0,none,3.372465892726876e-12,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.2,0,0,0,0,0,3.125156397839377e-14,expired,2.4334721122752523e-14,0.0117903387409388,0,1,0
