File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1.0,D51,0,0.0794595378994995,0,0.0325990699318426,0,0,0,0.0036303809543778,0,0,0,0,2,0,0.4280589782350349,0.0599808388907554,0,0,0,0,0.6759779445917328,0,0,4,1.0468544517217012e-60,"[""winword.exe"", ""powershell.exe""]",0,0,0.1054192688909151,0,0,0.0296776749297683,0,0.1249512880691238,0.2117037560150987,0.0025830958156016,0,0,0,0.5,0,0.0347893469065663,0,none,0.7222596620444471,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,0,0,0,0,0,1.8183941851618369e-06,expired,0.0001706984899519,0.0973887656315356,0,1,0
0.0,D52,0,0.0173700421329062,0,0.0391360482271703,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.6304018381258315e-10,0,0,0.7985440365822634,0,0.0038259770178116,0.1796771764820207,2.1548886464005016e-05,0,0,0,0.5,0,1.6668048152552632e-13,0,none,1.0846045022851221e-19,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.2,0,0,0,0,0,9.516725698994112e-05,valid,0.6677996918882062,6.3428305949784535e-15,0,1,0
0.0,D53,0,0.0242349741563886,0,0.0103258437876376,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.6703269805230657e-05,0,0,1.3538648042647484e-09,0,0.5612716203479012,0.0925346903145606,5.993162454573465e-06,0,0,0,0.5,0,5.938050274485153e-11,0,none,0.0052731499153131,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.2,0,0,0,0,0,2.115588142235164e-09,self signed,5.670547756438404e-08,0.0174372138746829,0,1,0
0.0,D54,0,0.6702564751129455,0,0.085048604999192,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0905346043344741,0,0,0.0101422037245333,0,0.1222087025865796,0.0017674522525485,0.0130027192075678,0,0,0,1.0,0,0.0002537765983166,0,gift_card_request,0.000311243081113,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,1,0,0,0,0,0.2228229773129406,expired,0.0228166974863563,0.0006329717438041,0,1,0
0.0,D55,0,0.8604184198046324,0,5.933094592696501e-07,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.2034953179232166,0,0,0.0011211462750381,0,0.0006222977793293,0.0014156862944132,0.1155863556364949,0,0,0,0.0,0,0.0139543011627302,0,bank_detail_update,0.2417770995848808,0,0,0,0,0.0,0,fail,temperror,none,1,TLS 1.3,2,0,0,0,0,0.0014847552267534,expired,1.6275382697638036e-06,6.599538207683186e-11,0,1,0
0.0,D56,0,9.267572535120523e-10,0,0.0132137191976114,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0193538787836924,0,0,0.0434094625188482,0,8.221924199199778e-05,0.0031598005952008,0.0011669724807819,0,0,0,1.0,0,6.868127431386593e-07,0,none,0.0016671224381433,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.3,0,0,0,0,0,1.0943190331815502e-05,expired,0.0046075645724804,2.5454531413770607e-11,0,1,0
1.0,D57,0,0.0032667220309292,1,0.3167493164329119,0,0,0,0.2948894716990597,1,0,0,0,0,0,6.348410946012208e-05,0.4482601875546053,0,0,0,0,0.7539054791462368,0,0,4,1.5889723397343345e-29,"[""acrobat.exe""]",0,0,0.0589943863404329,0,0,3.4959978560189654e-11,0,0.6392655472563842,2.4677033660185924e-07,2.841330610903873e-09,0,0,0,1.0,0,8.58566177397837e-10,0,none,0.0002213715789554,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.3,0,0,0,0,0,0.3069128144526215,self signed,5.814562154023298e-05,0.1278160644908485,0,1,0
1.0,D58,0,0.0003994748207363,0,0.4056339268765545,0,1,0,0.0004697837459829,0,0,0,0,0,0,0.5788807695729862,6.06360353574463e-08,0,0,0,0,0.6212638302277447,0,0,4,1.0452030524827764e-09,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,0.03554451176421,0,0,3.922078549758136e-08,0,0.009908227475208,0.0199880381329712,0.0389008418699128,0,0,0,1.0,0,3.1730660863084033e-05,0,none,3.2912826699867803e-09,0,0,0,0,0.0,0,softfail,none,pass,1,TLS 1.1,0,0,0,0,0,3.3990319662275818e-06,valid,0.0078465868854719,0.536506356418929,0,1,0
1.0,D59,1,0.2848422860244011,0,0.0397942569397972,0,0,0,0.4383372255963099,0,0,0,1,0,0,1.1374599507097342e-18,0.4324863529921622,0,0,0,0,0.2624095969421293,0,0,4,1.2066620018542537e-42,"[""winword.exe"", ""powershell.exe""]",0,0,0.0262992887276964,0,0,4.066300658822423e-19,0,7.676510198639896e-06,2.7627655943037227e-06,0.0803377022445213,0,0,0,0.5,0,0.979875263342714,0,none,0.389463629765077,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,0,0,0,0,0,0.0144327251464602,self signed,0.2363802637249895,2.170160827879617e-06,0,1,0
1.0,D60,0,0.0120254639751698,0,0.0228541523006682,0,0,0,0.1767928619082652,0,0,0,0,0,0,0.8946230435862287,0.1813850532578812,0,0,0,0,0.1157162726252584,0,0,4,7.921402893398413e-05,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.8343862838336593,0,0,0.106477452458796,0,0.7279485197119192,0.0080589064027195,0.004989133749604,0,0,0,1.0,0,0.0074667909319947,0,wire_transfer,8.084241048872454e-05,0,0,0,0,0.0,0,fail,none,temperror,1,TLS 1.2,4,0,0,0,0,0.0263761889817125,valid,0.0003166843815172,5.148931582852136e-10,0,1,0
0.0,D61,0,0.0336034717867469,0,0.0286010504624343,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.7972098734227647,0,0,5.3250745721335626e-12,0,0.0005037801060191,0.0013429721800148,0.0006847703611507,0,0,0,1.0,0,0.1719215506570403,0,invoice_verification,0.0082966617213775,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,1,0,0,0,0,4.267602357162107e-06,valid,0.0056873063639816,4.6962253124023066e-05,0,1,0
1.0,D62,0,2.040621762171224e-07,0,0.0001573377517406,0,0,0,0.0068547613145712,0,1,0,0,0,0,2.884107489112391e-07,0.1986563400086128,0,0,0,1,0.4165218426631755,0,0,7,7.931765582304589e-42,"[""winword.exe"", ""powershell.exe""]",0,0,0.0057770780796505,1,0,0.0031858162477953,0,0.0013730395487143,0.0658581598114563,0.0011649042607173,0,0,1,1.0,0,0.000110282420399,0,wire_transfer,0.0087263071296006,0,0,0,0,0.0,0,softfail,none,fail,1,TLS 1.2,1,0,0,0,0,0.035920607122281,expired,0.0124777831357605,0.0221085883924874,0,1,0
1.0,D63,0,9.663825491965505e-08,0,0.5128449458978883,0,0,0,0.3266637196250394,0,0,0,0,0,0,0.0603080668409646,0.1800130288795372,0,0,0,0,0.1828086888282498,0,0,4,1.4341772432850378e-21,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,3.878148129471384e-05,0,0,0.0003261497231075,0,0.989206324242284,0.0048200329844543,0.5137281195769962,0,0,0,1.0,0,4.833474224558105e-06,0,invoice_payment,0.0073306532874878,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.2,1,0,0,0,0,0.4572747316770481,self signed,0.0027621201598186,0.4214437347286991,0,1,0
1.0,D64,0,0.1075214677240632,0,4.544995853338131e-08,0,1,0,0.000114979599999,0,0,0,0,0,0,0.6146225346709907,0.1541702180289118,0,0,0,0,0.4536601720252369,0,0,4,15.58549720924683,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.7272857514401774,0,0,5.950441217640333e-06,0,2.7544637928496626e-06,0.0004527579636337,0.1932595273139717,0,0,0,0.5,0,0.0027132125757846,0,urgent_callback,0.0127278192407665,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,1,0,0,0,0,0.0002386318424087,self signed,3.3224043683438503e-08,0.0587286248872838,0,1,0
1.0,D65,0,0.0008861079029402,0,4.276361477010613e-05,0,0,0,0.0045896152093734,0,0,0,0,0,0,0.0100119400509492,0.0127388827255229,0,0,0,0,0.6849693338326617,0,0,4,1.6765762783596246e-86,"[""winword.exe"", ""powershell.exe""]",0,0,0.0049832738154479,0,0,0.008618624631306,0,0.0005262536316404,0.0001883976441691,0.910168026231568,0,0,0,0.5,0,0.1028827459507556,0,vpn_or_mfa_reset,0.0049310637382701,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.1,0,0,0,0,0,0.0089572617542152,valid,0.0266376404886667,0.0009790525565638,0,1,0
0.0,D66,0,0.6062751908394988,0,0.0001439925375671,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0016342757327356,0,0,0.14470982646341,0,0.0078564276186542,0.0009234356873764,0.6453086488886095,0,0,0,0.5,1,0.0004981405148145,0,none,9.978204301496435e-05,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.3,0,0,0,0,0,8.949797840753916e-06,self signed,0.9013470723563294,1.4052538039893624e-06,0,1,0
1.0,D67,0,0.0741719953211904,0,0.0051047441649769,0,0,0,0.3148036356720054,0,0,0,0,0,0,1.781429570455265e-06,3.421285337443288e-06,0,0,0,0,0.4086732580421236,0,0,4,1.7188677634548817e-05,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.0171230953203976,0,0,4.2352029388572574e-11,0,0.0001927817741926,0.000389009082781,1.7742741358585262e-15,0,0,0,1.0,0,0.1715306555869455,0,none,3.473199463973063e-07,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.1,0,0,0,1,0,2.8949371234603808e-05,valid,0.3157025377503528,0.1419278806164349,0,1,0
1.0,D68,0,6.136860573763123e-07,0,0.8492196814512859,0,0,0,0.889761968789611,0,0,0,0,0,0,0.0136781543566329,0.3666096449276905,0,0,0,0,0.989821113843961,0,0,4,4.163576858305891e-46,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.2098737089781635,0,0,0.0025749958116082,0,1.9551549077657493e-05,0.6106913764887815,0.0121377524795097,0,0,0,0.5,0,0.9841382333768544,0,none,0.0086342396925653,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.0,1,0,0,0,0,0.0359049254909548,self signed,0.2714455148384203,0.0432886665657595,0,1,0
0.0,D69,0,0.004943322466976,0,0.0708338237665466,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4797802982050234,0,1,0.1770165501872062,0,6.973726032278946e-07,0.3148175822732186,0.746294770034918,0,0,0,1.0,0,2.147261110267884e-18,0,legal_threat,1.3976137200323969e-06,0,0,0,0,0.0,0,pass,none,none,1,SSL,4,0,0,0,0,0.0527548805549029,valid,5.5679920755577556e-12,0.0012163646842945,0,1,0
0.0,D70,0,2.2293496983870667e-11,0,0.2135268765805432,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.508265921274549e-05,0,0,3.4456266742745514e-06,0,8.383871119123213e-18,0.0106763967242482,0.630753167724062,0,0,0,0.0,0,9.164609634515898e-06,0,document_download,2.865325112210013e-09,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,0.2650820663654489,valid,4.373106064711297e-10,3.118206305495832e-05,0,1,0
1.0,D71,0,0.0085899821277841,0,0.2462689524831692,0,0,0,0.1516599697120082,0,0,0,0,0,0,5.3756503017591086e-05,0.3350300342847537,0,0,0,0,0.6867814877608723,0,0,6,5.334162811223953e-64,"[""winword.exe"", ""powershell.exe""]",0,0,0.32366664249921,0,0,0.020544352545438,0,0.1285982196694839,0.0028218243458697,0.0193009793173455,0,0,0,0.5,0,0.0217612770045685,0,gift_card_request,6.679846000100466e-08,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.3,1,0,0,0,0,4.996009571130041e-10,revoked,7.437763530548867e-08,0.0271632262452985,0,1,0
