File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
0.0,D151,0,0.018449824195776,0,0.2572516944631907,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.652514161483606e-06,0,0,0.0069396361641643,0,0.0412719890175161,0.0659794388245108,0.0002741514424532,0,0,0,1.0,0,7.88283946436744e-08,0,none,1.264183744824546e-09,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.3,1,0,0,0,0,0.0008091065346774,valid,0.0063858807049028,0.0014683449375126,0,1,0
0.0,D152,0,0.1944261027926374,0,5.198859800604157e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.0988223717929068e-06,0,0,6.983324396602287e-05,0,0.0502606025222175,2.534236013674068e-06,0.2133554055806487,0,0,0,1.0,0,4.154205677290104e-07,0,none,1.812677760952658e-11,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,0.0385927784530358,valid,0.0006371975488234,7.87289972232654e-08,0,1,0
0.0,D153,0,1.4954196988978382e-06,0,0.0400765711387877,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0909864014392031,0,0,3.3839049849658255e-10,0,0.2515280824023648,9.765796143702815e-06,0.0174612920323748,0,0,0,0.5,0,0.0755797702025662,0,none,1.0816963895035958e-05,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,0,0,0,0,0,0.0168978607783339,valid,0.1540274373530989,0.0027247055722715,0,1,0
0.0,D154,0,0.6176420659080014,0,0.0097094634909233,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1067480695658731,0,0,0.0313979552825651,0,0.0198800279327781,0.0151489786104819,0.686040923674392,0,0,0,1.0,0,0.9459649529349108,0,gift_card_request,0.0745358389106454,0,0,0,0,0.0,0,softfail,none,permerror,1,TLS 1.1,0,1,0,0,0,9.6374429559258e-06,self signed,4.881417584320503e-15,0.0006109025064191,0,1,0
1.0,D155,0,0.0014112801240001,0,0.0010426634969261,0,0,0,0.024323534709009,0,0,0,0,0,0,2.643888406540731e-07,6.961010625174813e-05,0,0,0,0,0.2399722778935378,0,0,4,65.71956874406037,"[""winword.exe""]",0,0,2.6679721897621658e-08,0,0,0.7185257125015331,0,0.0843737814358655,1.4845045875731169e-08,8.66413423333677e-07,0,0,0,1.0,0,0.1105012786059952,0,wire_transfer,0.0039726667473421,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.2,0,0,0,0,0,3.659302152221903e-08,self signed,0.0049601914502339,0.1103389612405053,0,1,0
1.0,D156,0,2.6736673738270454e-08,0,0.0140498226376805,0,0,0,0.0967140394770297,0,0,0,0,0,0,0.0133768835902031,3.0858868856832014e-07,0,0,0,0,0.6098912750591101,0,1,4,3.5232202153444905e-22,"[""winword.exe""]",0,0,0.0683916755288432,0,0,0.0841421636834662,0,0.0393590230376898,1.2732643293482728e-12,0.0001186621239143,0,0,0,0.5,0,0.0010278064387433,0,document_download,0.0001390557729674,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,2,0,0,0,0,0.3296891805290223,self signed,0.0063194010645906,0.2385281342153714,0,1,0
0.0,D157,0,0.0256765347275099,0,0.0003440112816579,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,5.460373783338798e-08,0,0,3.5564321320381246e-05,0,0.0001284687757534,0.0304850644875455,0.3521434290305067,0,0,0,0.5,0,3.751360924788485e-13,0,none,0.0100243102646264,0,0,0,0,1.1,0,pass,none,none,1,TLS 1.0,0,0,0,0,0,1.8763402574711144e-10,self signed,0.0001659542130441,0.0004484530518739,0,1,0
0.0,D158,0,0.0529365906819125,0,0.0002393923776447,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0096944711236306,1,0,0.0982488264250737,0,0.0354810576088022,0.0001763962963547,0.0692146085909727,0,0,0,0.5,0,2.355456978478768e-06,0,sensitive_data_request,0.0165680051577317,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,1,1,0,0,0,0.6704046193123303,valid,0.0002572349829851,0.0001833377059543,0,1,0
1.0,D159,0,0.0009302371510855,0,0.0021718817846772,0,0,0,0.0025245654650125,0,1,0,0,0,0,2.007663519761104e-13,0.0026980908134068,0,0,0,0,0.8587588552942989,0,1,4,0.002709096133434,"[""winword.exe""]",0,0,0.0075040431942062,0,0,0.0004142444347643,0,0.0013966584654338,0.0142761511009047,0.0083893268456169,0,0,0,1.0,0,1.311852860140859e-19,0,meeting_request,0.2713744902760667,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.2,1,0,0,0,0,0.0129409020073412,valid,0.0251073010439946,1.3404015788409745e-12,0,1,0
1.0,D160,0,0.0127264801868467,0,5.922399095099475e-12,0,0,0,0.0008009842677792,0,1,0,0,0,0,2.258534189401793e-05,0.0844018897111101,0,0,0,0,0.9580012082400086,0,1,4,3.3655940105226766e-10,"[""winword.exe""]",0,0,0.0216145275878024,0,0,0.0016913180644167,0,0.0279944166608988,8.189290149605655e-05,0.0010982208752232,0,0,0,0.5,0,0.072422784873001,0,none,0.3311547038860398,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.1,2,0,0,0,0,0.0005383096046464,valid,0.3590910882557502,0.9354670198163568,0,1,1
