File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
0.0,D501,0,0.1396638518757143,0,1.5180786844279418e-10,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.5565539308322027,0,0,4.58571303673484e-07,0,0.0010244988746192,7.456734315490661e-05,0.1375547416675535,0,0,0,1.0,0,1.1281932417175812e-09,0,wire_transfer,0.0948048189920758,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,1,0,0,0,0,4.518829750300867e-10,expired,0.0009986157067056,0.0993799733274882,0,1,0
0.0,D502,0,0.0209178620110408,0,7.337093157079605e-15,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.2394596349992846e-13,0,0,1.5176755411023998e-05,0,0.0518673800425835,0.1313609580611919,0.0963975371251758,0,0,0,0.5,0,2.5087685756442577e-10,0,none,0.2738740530494978,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.1,2,0,0,0,0,0.2347765194844877,valid,0.3745034094739383,1.2089997441167168e-13,0,1,0
0.0,D503,0,1.9345152741404664e-06,0,0.000235830983849,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0169033035943335,0,0,3.0477111022695724e-19,0,0.0001061742668621,2.236112708823772e-10,0.0035541237001201,0,0,0,1.0,0,3.286156341370313e-08,0,none,9.577964365646272e-06,0,0,0,0,1.1,0,pass,none,fail,1,TLS 1.2,2,0,0,0,0,4.391975428801869e-08,valid,6.679185933903992e-10,0.0001882694686891,0,1,0
0.0,D504,0,0.7592485888235317,1,0.0037475030791712,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.4172374307296803e-06,0,0,0.0068845472397486,0,0.0042130978221667,0.000159414380931,0.0871696272636026,0,0,0,1.0,0,0.5504855824695065,0,none,0.0535133058906093,0,0,0,0,0.0,0,fail,neutral,temperror,1,TLS 1.3,0,0,0,0,0,0.4358389244477068,mismatch,6.192200493466207e-08,6.523460652266992e-20,0,1,0
0.0,D505,0,3.120721824291114e-05,0,1.7673813113202565e-07,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.934570167523939e-06,0,0,0.4508156060798206,0,0.1813888300940885,0.4021295280408256,0.0111291219639119,0,0,0,0.5,0,2.6852711546197686e-06,0,gift_card_request,0.0028236196500728,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.2,1,0,0,0,0,2.811565750322105e-05,self signed,1.1530932841603975e-05,0.4677820666093739,0,1,0
1.0,D506,0,0.0062944397199769,0,0.4115839570314149,0,0,0,0.0113676995343928,0,0,0,0,0,0,0.0119640592490326,0.0960981699269837,0,0,0,0,0.2572788973559871,0,0,7,0.0401467373444972,"[""winword.exe""]",0,0,5.644667155710792e-06,0,0,0.0014765576013205,0,0.7387862615919437,4.894983114977004e-05,0.0149655548694736,0,0,0,0.5,0,4.950343795060805e-05,0,wire_transfer,0.0012328584918175,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,1.245732681459656e-19,valid,0.2876642951350702,1.5735009452601992e-06,0,1,0
1.0,D507,0,6.244952976601061e-20,0,0.0362612262910556,1,0,0,2.9556191360629104e-05,0,0,0,0,0,0,8.0202234078731e-09,0.1867650730055063,0,0,0,0,0.3380961630346197,0,0,4,0.0375382174753451,"[""winword.exe""]",0,0,0.4478177367009145,0,0,0.003556423576555,0,0.0030474046532277,0.888126463401261,8.938358946956517e-06,0,0,0,0.0,0,3.1644259247399227e-10,0,document_download,0.0018518477936145,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.2,0,0,0,0,0,0.9532544466801364,valid,0.0043812833943435,5.858486572875045e-06,0,1,0
0.0,D508,0,0.0643152381808587,0,0.1037766539806162,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,6.33478684934307e-13,0,0,0.0001415175706911,0,0.0003870163495529,0.0015332512071954,0.6273204833132636,0,0,0,1.0,0,0.0002471146502283,0,none,2.357722854501198e-06,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.2,3,1,0,0,0,0.0494061683465573,mismatch,0.0002599127496919,0.7464682081702204,0,1,0
0.0,D509,0,0.0041293213877896,0,1.252032705440864e-07,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.622197285360699e-05,0,0,1.3743734454512651e-06,0,0.5506391021227997,0.8176638935832222,0.0037445492926205,0,0,0,1.0,0,3.2308776978283825e-07,0,sensitive_data_request,4.598361136661862e-14,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,1,0,0,0,0,0.1073068036399548,valid,0.0001716631446773,5.702683149475584e-09,0,1,0
1.0,D510,0,0.0520489783613499,0,6.726771361212376e-05,0,0,0,0.0020298008880066,0,0,0,0,0,0,0.000560906193513,1.1074850931773131e-05,0,0,0,0,0.105949033109528,0,0,5,1.027330489111944e-72,"[""winword.exe""]",0,1,0.0001603066072843,0,0,0.0142954146436009,0,0.5041707990975296,0.6950368191793145,6.622298456034663e-06,0,0,0,1.0,0,0.1840319903544056,0,meeting_request,0.0051639773478259,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,0,0,0,1,0,0.0181833460205692,valid,5.1523276080904543e-08,0.0010674686428799,0,1,0
