Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
1300,0.0,D92,0,0.1111661898711714,0,0.0021938315518671,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0918745722486017,1,0,1.1400347282039213e-07,0,0.5578521909611066,0.0471508225124853,0.0002632496393725,0,0,0,1.0,0,6.081665177972334e-11,0,none,0.5035410946647232,0,0,1,0,0.0,0,pass,policy,fail,1,TLS 1.3,0,0,0,0,0,0.0235317112854067,valid,0.3977214447930262,0.0011398931949183,0,1,0
1301,0.0,D93,0,0.0007089102802334,0,2.0661645851714853e-12,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.3315686880687454,0,0,2.270960110764535e-05,0,0.0241211571887166,0.2600037712965621,0.705514986798054,0,0,0,0.5,0,0.3031130044796477,0,sensitive_data_request,0.0532469185059566,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,0,0,0,0,0,0.0007281062948663,valid,0.0062503134438969,0.0012007637668984,0,1,0
1302,1.0,D94,0,2.812146154680226e-06,0,0.0271839457875018,0,0,0,0.5894629405482663,0,0,0,0,0,0,0.5975608204411011,0.0071410101400373,0,0,0,0,0.5449331192322904,0,0,6,3.2993137366274188e-80,"[""winword.exe""]",0,0,0.053266598423148,0,0,0.0003088122849666,0,2.1794991559428496e-05,0.34208122961479,0.0058455865274398,0,0,0,1.0,0,0.1668528987444172,0,meeting_request,1.1574132780510443e-06,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.1,0,0,0,0,0,2.48278095085265e-07,valid,6.504973431979163e-07,1.213188633735803e-06,0,1,0
1303,1.0,D95,0,0.4141089354012424,0,1.622030522379231e-18,0,0,0,0.8531867283958227,0,0,0,0,0,0,0.1250104676056221,0.0275646557495005,0,0,0,0,0.3840072190424914,0,0,4,6.32799030221828e-07,"[""winword.exe""]",0,0,1.2354845971880066e-06,0,0,0.1582674084039098,0,0.0326020912196095,0.0149548768424494,0.2728014029480612,0,0,0,0.0,0,3.6974279713662607e-06,0,none,1.0796245229976425e-08,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.0115477542270131,expired,0.0909326116947277,0.00400317145274,0,1,0
1304,0.0,D96,0,0.0110474292566583,0,3.6478928843505127e-06,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.6733599235487104,0,0,1.4544811532536461e-18,0,0.1764330521910829,0.0128668617117751,0.6466424113891452,0,0,0,0.0,0,0.0014157994286539,0,none,1.6223395202272298e-06,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,2,0,0,0,0,2.2976787755799595e-06,expired,0.0003497626173628,8.529391028126425e-11,0,1,0
1305,1.0,D97,0,2.080547826955337e-06,0,5.070490341817498e-09,0,0,0,0.0076558934990006,0,0,0,0,0,0,0.0005776230118662,0.0005001252761794,0,0,0,0,0.4959287900204804,0,2,5,1.1978904396563877e-29,"[""outlook.exe""]",0,0,0.5521801593492633,1,0,0.000415579322913,0,0.0635247884944017,0.7125873341671674,0.230437784961361,0,3,0,1.0,0,5.717376367943859e-07,0,legal_threat,0.010033580111627,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,0,0,0,0,0,3.731633508088591e-05,mismatch,0.0722914746324107,0.0348666220664032,0,1,0
1306,1.0,D98,0,1.179966233158091e-06,0,7.761944780746446e-12,0,0,0,0.1236450668689358,0,0,0,0,0,0,5.157446024235661e-09,4.679008169646254e-05,0,0,0,0,0.3618206651574715,0,0,4,3.622346220801111e-13,"[""acrobat.exe""]",0,0,0.2533390214597725,0,0,0.0051429122606279,0,0.0168325186277904,0.2982220736199198,0.110586355230792,0,0,0,0.0,0,2.1498507623993072e-14,0,link_click,0.0657743578350346,0,0,0,0,0.0,0,softfail,policy,fail,1,TLS 1.2,0,0,0,0,0,0.0317979330914062,valid,0.0047167375673291,3.994856893144716e-08,0,1,1
1307,0.0,D99,0,2.357528040971576e-08,0,0.0453664819485288,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.7592779243244154,0,0,1.9824180231937127e-05,0,0.1728945834562953,0.1326784128875017,0.0242772948120963,0,0,0,1.0,0,3.652030189941038e-07,0,bank_detail_update,4.173477467702735e-16,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.0,1,0,0,0,0,0.0365540479483612,valid,6.511248997381833e-08,2.58537107773086e-06,0,1,0
1308,1.0,D100,0,0.0041950895654394,0,2.6890870461648577e-05,0,0,0,0.6545527503404881,1,0,0,0,0,0,1.7814565162590142e-09,0.0151773573052202,0,0,1,0,0.7193631690926017,0,0,4,3.0563467534548517e-17,"[""winword.exe"", ""powershell.exe""]",0,0,0.0001199892151288,0,0,0.1464139334934361,0,0.8125511714816682,0.3235419987167545,0.0012686708747927,0,0,0,1.0,0,0.0812842082271111,0,vpn_or_mfa_reset,0.0001805932102009,0,0,0,0,0.0,0,fail,temperror,pass,1,TLS 1.2,0,0,0,0,0,0.2014293601122582,valid,1.6176935443105918e-07,9.772794725567709e-06,0,1,0
1309,0.0,D73,0,0.1057287854248275,0,6.711427597595532e-11,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.5579496471628425,0,0,0.0004669086492688,0,0.0271635483746437,0.0878296373915212,0.0462632664438338,0,0,0,1.0,0,0.0001734150103669,0,urgent_callback,0.0697886784171983,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.1,0,0,0,0,0,0.1205593436766744,valid,0.0631058433804604,0.0005692060974913,0,1,0
