Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
2360,0.0,D2360,0,1.5150327640904518e-05,0,0.9795238633224896,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3435178685568348,0,0,0.0009271208231364,0,0.2277235332256128,0.0424410812437457,0.000526346803529,0,0,0,1.0,0,3.598467694343448e-05,0,urgent_callback,2.5453340895220737e-06,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.3,1,0,0,0,0,8.744730287959848e-06,expired,4.486576033585808e-12,0.124870726259203,0,1,0
2361,1.0,D2361,0,0.4850527396797318,0,0.0001300910855268,0,0,0,0.1128728331366496,0,0,0,0,0,0,4.8280916802082815e-08,0.4510048523885467,0,0,0,0,0.9728821950523904,0,0,4,8.802534068216128e-32,"[""winword.exe""]",0,0,0.3815605849068944,0,0,4.389499619569012e-07,0,0.0270616288313105,0.0739291623772145,0.5972162008488576,0,0,0,1.0,0,0.0605495361060752,0,none,0.0033528736775491,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.2,0,0,0,0,0,0.0969314160827871,valid,0.0243822354975244,0.0089510161960556,0,1,0
2362,0.0,D2362,0,3.9985689854961485e-06,0,0.0008952446897184,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.2951822685622499e-11,0,0,0.218980700753129,0,0.0981774695588409,0.3093384178133443,0.0116907394857299,0,0,0,1.0,0,1.8041500440399864e-06,0,link_click,0.5073896651273118,0,1,0,0,0.0,0,fail,pass,none,1,TLS 1.2,0,0,0,0,0,0.0443902336520123,valid,0.0037892064737949,0.0001550994247818,0,1,0
2363,1.0,D2363,0,1.9822673995490624e-07,0,4.763762200411857e-05,0,0,0,0.9771647143789322,0,0,0,0,0,0,0.0236132657597067,3.310294630182019e-12,0,0,0,0,0.5110491494005552,0,0,5,2.4448132523127053e-13,"[""excel.exe"", ""cmd.exe"", ""powershell.exe""]",0,0,1.3644139940311213e-05,0,0,1.7770806198719602e-22,0,0.0111484563635832,0.3769011175705574,8.544787617736357e-05,0,0,0,1.0,0,0.0940227679453529,0,none,0.1735876927657903,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,2,0,0,0,0,0.0044135049573018,valid,6.159505519785329e-09,0.0041671762247707,1,1,0
2364,1.0,D2364,0,0.0641270807223671,0,5.386210284762767e-18,0,0,0,0.4103768764401987,0,0,0,0,0,0,0.0007503748359101,0.483352704263452,0,0,0,0,0.4024471626783114,0,0,7,6.962260494632325e-27,"[""winword.exe""]",1,0,0.2866238430914406,0,0,0.0001632256108465,0,0.0895540008430566,8.36181877848868e-06,0.0003721127844197,0,0,0,1.0,0,3.9707094645644335e-10,0,wire_transfer,2.027318996036382e-08,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,0,0,0,0,0,0.0100372892284124,valid,1.2051558681539086e-05,0.0009553095369448,0,1,0
2365,0.0,D2365,0,0.2864161863204212,0,0.1939151478654583,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,2.1813414833067853e-05,0,0,0.0064845782796095,0,2.178945806508456e-05,0.0600092075699185,0.0003897817400528,0,0,0,1.0,0,0.0064717809973178,0,wire_transfer,1.625754312116565e-06,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.1,0,0,0,0,0,0.0221824401192936,valid,2.835020798833505e-08,0.0598356179078509,0,1,0
2366,1.0,D2366,0,2.8449807112292423e-08,0,8.964571011471437e-09,0,0,0,0.8323203242328391,0,0,0,0,0,0,0.0009187712454371,0.7291418534559362,0,0,1,0,0.0118711456851919,0,0,4,4.359615959602366,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.2093804958037829,0,0,5.983084163453173e-07,0,3.3386587402623164e-10,0.0292472483604962,7.012181538112553e-07,0,0,0,0.0,0,0.0977168556748473,0,gift_card_request,0.8496631824228144,0,0,1,0,0.0,0,pass,policy,pass,1,TLS 1.3,2,0,0,0,0,6.343950284124538e-07,valid,9.861698863454002e-20,0.9748938600944436,0,1,0
2367,1.0,D2367,0,0.5995956898298135,0,0.657785358572314,0,0,0,0.0003679519404981,0,0,0,0,0,0,0.0002610757089088,0.0176087699602071,0,0,0,0,0.983876712666422,0,0,7,2.1462195059776166e-10,"[""excel.exe""]",0,0,0.0098452965074961,0,0,3.282790715430175e-05,0,2.2768889393648518e-10,0.0277735839386603,0.0001029982391592,0,4,0,1.0,0,0.9480074853455756,0,none,0.0260538737484979,0,0,0,0,0.0,0,softfail,pass,none,1,TLS 1.2,4,0,0,0,0,4.45172916566636e-08,self signed,0.0042903795190318,0.0155519413460655,0,1,0
2368,1.0,D2368,0,1.1846274201090893e-10,0,0.0376760606629662,0,0,0,0.2897263876543444,0,0,0,0,0,0,5.717731246477567e-07,0.07397645300792,0,0,0,0,0.2511014661710044,0,0,7,1.2414817476904049e-25,"[""winword.exe"", ""powershell.exe""]",0,0,0.2219431980991847,0,0,1.7946144550220758e-06,0,0.0003015789069373,0.0158921768622806,0.2640945412963713,0,0,0,1.0,0,0.6923811323758521,0,none,0.0098588077811022,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.0,4,0,0,0,0,8.874020124073233e-06,valid,0.1371843438696625,0.1294573603182318,0,1,0
2369,0.0,D2369,0,3.8536757397684506e-05,0,0.0004046206530187,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0030073406806348,0,0,7.23413247838075e-07,0,0.0082481836879663,0.0058014671186098,0.0731590169499229,0,0,0,1.0,0,0.9493854295886444,0,invoice_verification,2.830156108776306e-16,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.1,0,0,0,0,0,0.0010197813569158,valid,1.2021381093224464e-07,0.5477977625918534,0,1,0
