Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
2720,0.0,D2720,0,3.258153362491428e-06,0,0.0553089827806794,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0466298949097167,0,0,0.0526963146240694,0,0.008090370154291,0.0484044956691959,0.0275509542511511,0,0,0,0.5,1,1.5047910281505565e-08,0,gift_card_request,0.021502326613843,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.0,1,0,0,0,0,0.028874821755497,valid,0.0190269167514168,0.0055734033945676,0,1,0
2721,1.0,D2721,0,6.093062216323982e-05,0,0.0001252539099736,0,0,0,0.000673059628804,0,0,0,0,1,0,0.0207857578005663,7.719696086242617e-06,1,0,0,0,0.6154665883634822,0,0,4,2.3836360582668264e-41,"[""winword.exe""]",0,0,8.460666768536106e-05,1,0,6.055194582859628e-06,0,5.67232771061105e-05,0.111943616815347,0.3272596059934528,0,1,0,1.0,0,1.0853684416411297e-07,0,wire_transfer,6.377437602416091e-06,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.1,0,0,0,0,0,2.549553864909668e-06,valid,0.0002014957237084,1.4727953712765759e-10,0,1,0
2722,1.0,D2722,0,6.801166956120693e-05,0,0.989047134909006,0,0,0,0.0029000758149042,0,0,0,0,5,0,0.0130981833575186,0.0029341062852285,1,0,0,0,0.434393445984447,1,1,7,1.1466887755604073e-44,"[""winword.exe""]",0,0,0.0188754564604544,0,0,0.0285379142920942,0,0.2792561380548061,7.553904158431772e-06,0.0864762863689706,0,0,0,1.0,0,1.1835719513149616e-10,0,document_download,0.0853874090623678,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.1,1,0,0,0,0,0.0140223438117338,valid,6.256221974124373e-06,0.3058490684503114,0,1,0
2723,0.0,D2723,0,0.0003256931146151,0,2.699901962193961e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0007301851188544,0,0,0.0977145196750958,0,6.677287602232145e-07,0.4707869289984049,0.1006225830992979,0,0,0,1.0,0,0.0581229544814475,0,none,0.8739574465598757,0,0,1,0,0.0,0,pass,policy,temperror,1,TLS 1.2,0,0,0,0,0,0.2143701389733501,expired,0.0025377728558328,0.0042314468409572,0,1,1
2724,0.0,D2724,0,7.407862905885497e-10,0,0.0012999012873503,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3760904840498319,0,0,0.0018984746324722,0,0.0676452655532406,0.9110990206202236,4.894399633874788e-06,0,0,0,1.0,0,0.5130470244418471,0,sensitive_data_request,0.3531410865244662,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,1,1,0,0,0,0.0029415334151697,valid,1.1361290825642248e-05,1.6022875874004044e-06,1,1,0
2725,1.0,D2725,0,0.0041383426836324,0,9.120231892138572e-05,0,0,0,0.1378536405207036,0,0,0,0,0,0,0.0041310271892799,0.0036235901229464,0,0,0,0,0.5656943109403819,0,1,5,0.0010328191776472,"[""winword.exe""]",0,0,4.0129068018790126e-08,0,0,0.2045854983873188,0,0.6061999765876075,0.0004029341201333,0.1415331193699697,0,0,0,0.5,0,0.0010843810062124,0,meeting_request,0.0399314791723465,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,0,0,0,0,0,0.001034273837392,valid,5.969459341285504e-06,0.0026564465752692,0,1,0
2726,1.0,D2726,0,0.5492350010182959,0,0.3823821968874751,0,0,0,0.081513519836961,0,0,0,0,0,0,0.0791821392640432,0.0720139578788349,0,0,0,0,0.440674520180647,0,0,4,9.111468666155108e-86,"[""winword.exe""]",0,0,1.8779775795096998e-29,0,0,0.0005015239402549,0,0.3003791188457014,0.2044714257111443,0.0090086902078118,0,0,0,0.5,0,0.1095150569186263,0,none,0.0118420478786052,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.3,1,0,0,0,0,0.0975183667300476,valid,4.553499269401844e-16,0.1407919915000129,0,1,0
2727,0.0,D2727,0,9.276616582461473e-09,0,1.5063132521838998e-07,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0330167882619973,0,0,0.0082641990491697,0,0.0010444518941887,0.1001492049077285,0.0604329830237932,0,0,0,1.0,0,0.1250924645099682,0,none,3.859800553590196e-17,0,0,0,0,0.0,0,softfail,none,pass,1,TLS 1.0,0,0,0,0,0,0.300674712994815,valid,1.7697244286541655e-05,8.062137401960183e-07,0,1,0
2728,1.0,D2728,0,0.0005009582108826,0,0.0522780715124963,0,0,0,0.0259700687208909,0,0,0,0,0,0,0.1639899507745787,5.928305472939409e-07,0,0,0,0,0.907800917610821,0,1,7,1.627298495330449e-31,"[""outlook.exe""]",0,0,0.0337698206091353,0,0,0.0038243898044884,0,0.036621570669043,0.0853717800787807,0.0018843374095571,0,0,0,0.5,0,0.0005719919513689,0,legal_threat,0.0541237041449226,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,0,0,0,1,0,3.0184744004042046e-10,valid,0.757519966726844,0.0012047003845743,0,1,0
2729,1.0,D2729,0,0.0460511702960001,0,0.3194298053796267,0,0,0,0.1096979980468185,0,0,0,0,0,0,5.873898247469569e-22,0.1571329226183265,0,0,0,0,0.6428191182783346,0,0,4,1.778179862329865e-57,"[""acrobat.exe""]",0,0,0.0395379111941748,0,0,6.554948621381113e-08,0,1.913996976702025e-06,0.8908634540154864,0.4933037969174825,0,0,0,1.0,0,0.0001307672088708,0,link_click,1.258778056438174e-05,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.2,0,0,0,0,0,0.2139980797554268,valid,0.2097720120792877,3.642583567093088e-08,0,1,0
