Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
3080,1.0,D3080,0,7.968899033815695e-06,0,0.0003434292928221,0,0,0,0.126384556102458,0,0,0,0,0,0,2.1104438445283767e-10,1.920589942338708e-05,0,0,0,0,0.1181637591728869,0,0,7,5.506582256471956e-07,"[""acrobat.exe""]",0,0,0.6791525083888983,0,0,1.5966293078180932e-05,0,0.4973457453061672,0.7310972398307962,0.241586244104673,0,0,0,0.5,0,4.7217203471388665e-08,0,link_click,0.950829927667594,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.0,0,0,0,0,0,2.116086252597272e-05,valid,0.0013400375146581,0.0784545567151173,0,1,0
3081,0.0,D3081,0,0.0414173979441702,0,0.0001021700746756,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.9769534000038424e-19,0,0,0.0944380776404446,0,0.0027704000259127,1.449147930935096e-09,4.160410558540675e-05,0,0,0,0.5,0,0.4673019133623724,0,bank_detail_update,0.0536778718371514,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.2,4,0,0,0,0,0.2071035869919323,expired,5.7805731759765964e-11,0.3338209883994696,0,1,1
3082,1.0,D3082,0,1.6551418794035346e-06,0,0.0217076441934455,0,0,0,0.2205644274901035,0,0,0,0,0,1,0.1216897256849678,3.313309091073561e-07,0,1,0,0,0.9648894197108896,0,0,6,3.342731280401663e-50,"[""winword.exe"", ""powershell.exe""]",0,0,0.0109161636885012,0,0,0.0056463249691439,0,1.060473042015359e-05,0.8458775971220999,0.0107792359076255,0,0,0,1.0,0,2.1780107788630017e-08,0,vpn_or_mfa_reset,0.1311115145232868,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.3,4,0,0,1,1,0.0028355050233686,valid,0.205048818259275,0.0751100156622834,0,1,1
3083,1.0,D3083,0,0.0032155203744029,0,1.5348031941158613e-08,0,0,0,0.0269909930962381,0,0,0,0,0,0,0.0090895455848697,1.2739288471182798e-06,0,1,0,1,0.3271273920773373,0,0,5,3.0370493138930272e-24,"[""winword.exe"", ""powershell.exe""]",0,0,1.0432678493806852e-11,0,0,4.965918468743305e-13,0,0.1715597372763446,0.5166802446165529,0.5935276083376253,0,0,0,1.0,0,1.5873327345475795e-10,0,vpn_or_mfa_reset,3.1052564635375244e-06,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.3,0,0,0,0,0,0.2791268207977855,self signed,1.703876447677599e-07,0.1458628713315063,0,1,0
3084,1.0,D3084,0,0.0005469059981023,0,0.1842957790535473,0,0,0,0.9888804547136344,0,0,0,0,0,2,0.1632685992651157,0.0002936438606995,0,0,0,0,0.4653892655423787,0,1,5,8.805876355581304e-45,"[""winword.exe"", ""powershell.exe""]",0,0,0.0040511976334065,0,0,5.2017834601542914e-11,0,2.82051607061446e-05,1.1336736812955975e-06,0.0031551053089545,0,0,0,1.0,0,0.0835425993894616,0,none,1.1369504649808881e-07,0,0,0,0,0.0,0,pass,temperror,fail,1,TLS 1.3,0,0,0,0,0,2.2778401019440626e-13,valid,0.3087470984693753,0.194279401197142,0,1,0
3085,0.0,D3085,0,0.0068169641197022,0,0.0200533648246607,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,1,0.0011414430582748,0,0,1.394665654421121e-07,0,0.0123801260511998,0.0004644201593431,0.9562659969412604,0,0,0,1.0,0,0.0001268272867311,0,invoice_verification,0.0315937902822627,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,0,0,0,0,0,1.0642097759990487e-05,self signed,1.3541592939871472e-05,5.6647009430194056e-11,0,1,0
3086,1.0,D3086,0,0.0199959299140935,0,6.809282287012748e-05,0,0,0,0.2193304756541486,0,0,0,0,6,0,7.43078187488086e-07,0.032051329370228,0,0,1,0,0.1629066258645881,0,0,5,5.462496972097473e-08,"[""winword.exe"", ""powershell.exe""]",0,0,1.493602402007648e-10,0,0,0.0371917562214857,0,0.5473609729358949,0.2654939938154119,0.06969072604048,0,0,0,0.5,0,0.4355283065489526,0,none,0.1593147353010139,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.1,1,0,0,0,0,0.637057109182936,valid,1.1761773435741342e-05,3.323503680204837e-10,0,1,0
3087,1.0,D3087,0,2.4980787059709323e-08,0,1.3262872834046609e-08,0,0,0,0.4120930144531252,0,0,0,0,0,0,0.0252424110612765,0.0728607591079434,0,0,1,0,0.0596625405124177,0,0,4,3.6920238425344105e-84,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.0212860021870953,0,0,2.360514872430977e-05,0,0.1722718599760274,0.0075401225846569,0.3403916707449448,0,0,0,1.0,0,0.0086826668136196,0,none,0.0408256990937065,0,0,0,0,0.0,0,pass,neutral,temperror,1,TLS 1.3,0,0,0,0,0,0.1665898906117231,self signed,0.0023818601081556,0.0615128531668532,0,1,0
3088,0.0,D3088,0,0.5154185485307056,0,0.0045032748376264,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0417529313225555,0,0,0.0034005918989452,0,0.154874728218474,0.0068441198777258,0.3558652717607389,0,0,0,1.0,0,0.5330927697283633,0,wire_transfer,3.1344346192110654e-05,0,0,0,0,0.0,0,pass,pass,temperror,1,SSL,0,0,0,0,0,0.4547829563397119,valid,0.3783064463931386,0.0006372787270915,0,1,0
3089,0.0,D3089,1,0.0014358907008367,0,2.860691221076893e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.886726668109782e-08,0,0,0.0610989033355391,0,0.1682828833505136,0.0002652621792664,0.0119181064427036,0,0,0,0.5,0,0.5979570201210804,0,none,0.6442610200816632,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,2,0,0,0,0,0.3425522494415476,expired,0.0007458233440433,1.6267617968257626e-10,0,1,0
