Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
2864,1.0,D2864,0,0.0001035113652815,0,1.786607258090197e-07,0,0,0,0.0144259945186863,0,0,0,0,0,0,8.395618972475402e-05,0.2885897232879178,0,0,0,0,0.7758521335649808,0,0,4,2.6525355584557878e-11,"[""winword.exe""]",0,0,0.001503375302717,0,0,0.8957077108728049,0,0.0027151042644966,1.7125256499315853e-05,5.348295232572899e-05,0,0,0,0.5,0,0.0040374148413216,0,document_download,1.0321367446485111e-10,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,4,0,0,0,0,0.0078306504453547,valid,0.0060989340566322,0.0016252606187737,0,1,0
2865,0.0,D2865,0,0.606025363909149,0,0.0150629385971613,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,6.699383909750602e-05,0,0,1.768962072347277e-12,0,0.3508078273706016,0.4249001542950941,0.3495024377508405,0,0,0,0.0,0,2.0569827272590982e-05,0,none,3.1182573002022903e-19,0,0,0,0,0.0,0,pass,fail,temperror,0,TLS 1.2,0,0,0,0,0,0.000705238992402,self signed,6.49715981371277e-10,0.1234754308523394,0,1,0
2866,0.0,D2866,0,1.927033463565625e-15,0,0.0041609862305627,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0307459316549716,1,0,1.0947612802082429e-06,0,0.2786224243380519,0.0002174109283056,0.8407105738362416,1,0,0,1.0,0,3.777108563796263e-14,0,sensitive_data_request,0.0782823774511122,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.3,4,0,0,0,0,2.22786945329643e-06,self signed,0.3181081234267498,9.141237336856616e-20,0,1,0
2867,1.0,D2867,0,0.5331990101182584,0,0.7589547308360123,0,0,0,0.013286737614833,0,0,0,0,0,0,6.825748847620416e-06,0.3683725424845564,0,0,0,0,0.3037426221016291,0,1,4,1.0860611338393465e-18,"[""winword.exe""]",0,0,2.9229517923563627e-08,0,0,1.5000200119599837e-12,0,0.6933475650179881,6.773961436627641e-05,0.0025800515118848,0,0,0,1.0,0,4.146395145272912e-06,0,meeting_request,4.708356582049276e-06,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.0,1,0,0,0,0,0.0023978688934394,valid,0.0021549823407106,0.1795837149433068,0,1,0
2868,1.0,D2868,0,0.0655177279064194,0,1.2156405704623748e-08,0,0,0,0.0002710348636192,5,0,0,0,0,0,1.4207392049054177e-07,3.4121018542227684e-05,0,0,0,0,0.4313742012559683,0,3,4,5.742696805038694e-49,"[""winword.exe""]",0,0,0.3378685043976867,0,0,0.0385983795308464,0,0.0362277187654755,0.0019428189924853,0.0526628206951642,0,0,0,0.5,0,0.014489617704711,0,none,0.019312748226612,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,0.1870277727914489,self signed,1.2215487352445965e-07,1.8841548211724546e-05,0,1,0
2869,0.0,D2869,0,0.0001363835820459,0,1.359601655166719e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.034818646896883,0,0,0.0031053087988048,0,0.0001053868075498,0.0644911376548787,0.0654326054873703,0,0,0,0.0,0,0.571362961956612,0,none,3.572855763371019e-05,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.1,0,0,0,0,0,9.15061969083435e-06,self signed,2.1264915008669583e-05,0.0006929654833788,0,1,0
2870,1.0,D2870,0,0.7587631804904545,0,1.2165142608734415e-06,0,0,0,0.0019961182815724,0,0,0,0,0,0,6.461208352378101e-05,0.0014132178762169,0,0,0,0,0.8586357978585598,0,0,4,12.475673758618592,"[""outlook.exe""]",0,0,0.0089234414005844,0,0,0.0018185124010709,0,0.5257698921824577,0.4578893715450168,0.158639682363755,0,0,0,1.0,0,5.778459076816699e-05,0,legal_threat,0.010217893267913,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.1,0,0,0,0,0,0.4285510200698917,self signed,0.145626054998092,5.447244392158142e-12,0,1,0
2871,1.0,D2871,0,0.4588507307591882,0,0.0087543070557288,0,0,0,5.300391603010727e-05,0,0,0,3,0,0,0.4766525522358858,0.0363941257045559,0,0,0,0,0.2314451606781518,0,0,4,6.4451734302363755e-22,"[""acrobat.exe""]",0,0,0.4272549141124624,0,0,0.1062358993369051,0,0.0261020122664194,0.0763037822001614,0.0002309780027453,0,0,0,1.0,0,0.0170793788504092,0,link_click,0.0003614842881154,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,4,1,0,0,0,0.0002884818992174,valid,2.541282412378541e-05,0.0976495813528498,0,1,0
2872,0.0,D2872,0,0.1390197845345682,0,0.3386418021749258,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,5.914578376820553e-05,0,0,7.188646765140377e-07,0,6.797154702578061e-10,1.1163632051171915e-06,0.7220714056835703,0,0,0,1.0,0,0.0489905509769987,0,bank_detail_update,7.467573898965261e-07,0,0,0,0,0.0,0,fail,neutral,fail,1,TLS 1.0,0,0,0,0,0,1.2130653008831117e-06,self signed,8.190270016592519e-08,2.6630359868242853e-07,0,1,0
2873,1.0,D2873,0,0.1296129590964195,0,0.8331307000354028,0,0,0,0.3276982886533346,0,0,0,0,0,9,0.1405211905741868,0.5002757855577438,0,0,0,0,0.173880481310382,0,0,4,5.469257205903455e-09,"[""winword.exe"", ""powershell.exe""]",0,0,0.0079891312454783,0,0,2.143562426804057e-06,0,0.0002974600756728,0.6804242931402191,0.000341771993066,0,0,0,1.0,0,0.0191582478329805,0,vpn_or_mfa_reset,3.581843517843852e-12,0,0,0,0,0.0,0,fail,temperror,fail,1,TLS 1.3,1,0,0,0,0,0.0026132712839274,valid,2.72891099390277e-13,0.6206643310485559,0,1,0
