Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
3296,1.0,D3296,0,0.7189755833760636,0,0.0005616407841402,0,0,0,0.599298398712987,0,0,0,0,0,0,0.2573228038331956,0.0413926647122674,0,0,0,0,0.2467266140323606,0,4,4,4.929306115730079e-20,"[""winword.exe"", ""powershell.exe""]",0,0,0.0158102981010688,0,0,6.471338992693039e-15,0,0.7836321019166843,5.101996010579947e-05,0.0168320689968103,0,0,0,1.0,0,0.0045573664343984,0,none,0.0031168000407901,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.3,0,0,0,0,0,0.1891103636784674,self signed,0.5460074455624383,1.9786668624498453e-06,0,0,0
3297,0.0,D3297,0,0.6161521582813405,0,0.000228230164944,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0005770119311477,0,0,0.0006796044118845,0,0.0775051217032483,0.1145979456899452,0.0026853166128717,0,0,0,1.0,0,8.179121487009876e-12,0,invoice_verification,4.369816319139363e-05,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.3,0,0,0,0,0,1.377271319930182e-13,self signed,0.0302861843640878,0.7858868136101727,0,1,0
3298,1.0,D3298,0,0.0007224474167639,0,5.968159737498698e-05,0,0,0,0.4878581622240315,0,0,0,0,2,0,0.0546133006205779,1.3890912370221984e-07,0,0,0,0,0.5062123340777931,0,0,4,3.0272184209931428e-80,"[""winword.exe"", ""powershell.exe""]",0,0,2.8486049023217192e-05,0,0,1.241250465374527e-05,0,0.0561569502081888,0.0865848471409019,0.1834471657062683,0,0,0,1.0,0,0.0121013886710795,0,none,2.4432668132247e-10,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.0073163110871236,valid,0.0022317980901463,0.2869362979788524,0,1,0
3299,1.0,D3299,0,0.1606202744064533,0,0.0003329091742384,0,0,0,0.1568375862560219,0,0,0,0,0,0,0.3770616149746634,0.0128376855661214,0,0,0,0,0.2270731287928895,0,0,4,2.1623255718843972e-110,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.00029772547106,0,0,1.2570355406118986e-12,0,0.0167900318428109,0.0074076831171485,0.0044637946077341,0,0,1,1.0,0,0.0699528787667723,0,none,0.0023503716006846,0,0,0,0,0.0,1,pass,policy,none,1,TLS 1.2,2,0,0,0,0,0.0456648094451346,valid,0.0003656022915316,0.2203694577614691,0,1,0
3300,0.0,D3300,1,5.519333149576626e-05,0,0.3456449964837766,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,9.750257288308392e-06,0,0,1.1577300048308178e-05,0,5.763917042633347e-08,0.181793589594171,0.0534225310047582,0,0,0,1.0,0,0.0002224894368884,1,wire_transfer,0.5084256358768812,0,0,0,0,0.0,0,fail,temperror,permerror,1,TLS 1.1,0,0,0,0,0,0.0007091580222293,valid,0.0570878135223037,0.0122313657397163,0,1,0
3301,0.0,D3301,0,0.0007639900655649,0,0.0004146913079404,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.788337175887904e-06,0,0,0.0001724771838139,0,0.0192202267570152,0.0313153612130846,0.0006166220046076,0,1,0,0.0,0,3.6065889060629995e-09,0,none,2.5052864313982632e-05,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,0,0,0,0,0,1.748836348615853e-06,expired,0.0020586452972084,6.94922904200847e-06,0,1,0
3302,0.0,D3302,0,0.6808622975546702,0,5.85263932019426e-13,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.4382202361487505e-11,0,0,0.000894508670788,0,7.222059109861748e-05,0.0037803679926558,0.4987807069339889,0,0,0,0.5,0,7.4279476913478e-14,0,none,3.4133979363315066e-06,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,0,0,0,0,0,0.0020283921055556,valid,4.957052346345496e-05,0.0425611368905855,0,1,0
3303,0.0,D3303,0,0.5146818900566368,0,0.3293316865810613,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,7.449246189309229e-08,0,0,0.000526518841851,0,5.4808730749802426e-05,0.0251561084106158,0.0001651029017877,0,0,0,1.0,0,2.46735631886025e-18,0,none,1.067633980755297e-13,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.1,0,0,0,0,0,0.2602142943216246,valid,0.0659836309512957,0.0495414207978903,0,1,0
3304,0.0,D3304,0,5.0934494572189705e-08,0,1.1399885868483612e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.33362497961444e-06,0,0,0.7636305049236708,0,0.2563782595451097,0.5782505935874731,0.1186421722625346,0,0,0,1.0,0,1.6942119582857014e-10,0,gift_card_request,0.0015040858473573,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.3,0,0,0,0,0,0.4548361887312393,valid,0.0022422043107194,0.0006835167652876,0,1,0
3305,1.0,D3305,0,0.050241174029788,0,0.0316301811053161,0,0,0,0.1796316421646143,0,0,0,0,0,0,0.0133297867338381,0.0171247743551642,0,0,0,0,0.1972638181720612,0,0,4,4.3942010966016684e-20,"[""winword.exe""]",0,0,0.0415712575455614,0,0,0.341510894529443,0,0.000129895747541,0.0679264090169325,0.0410337847373552,1,0,0,1.0,0,0.3749754123970396,0,wire_transfer,0.3196833820178543,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.2,0,0,0,0,0,0.401097225134536,valid,0.0003041318404967,0.0244640127997077,0,1,0
