Unnamed: 0,File?,Data ,sender_known_malicios,sender_domain_reputation_score(float),sender_spoof_detected(bool),sender_temp_email_likelihood(float),dmarc_enforced(bool),packer_detected(bool),any_file_hash_malicious(bool),max_metadata_suspicious_score(float),malicious_attachment_Count(int),has_executable_attachment(bool),unscannable_attachment_present(bool),Authentication & Identity Assurance,total_yara_match_count(int),total_ioc_count(int),max_behavioral_sandbox_score(float),max_amsi_suspicion_score(float),any_macro_enabled_document(bool),any_vbscript_javascript_detected(bool),any_active_x_objects_detected(bool),any_network_call_on_open(bool),max_exfiltration_behavior_score(float),any_exploit_pattern_detected(bool),total_embedded_file_count(int),max_suspicious_string_entropy_score(float),max_sandbox_execution_time(float),unique_parent_process_names(categorical),return_path_mismatch_with_from(bool),return_path_known_malicious(bool),return_path_reputation_score(float),reply_path_known_malicious(bool),reply_path_diff_from_sender(bool),reply_path_reputation_Score(float),smtp_ip_known_malicious(bool),smtp_ip_geo(Float),smtp_ip_asn(categorical),smtp_ip_reputation_score(float),domain_known_malicious(bool),url_Count(int),dna_morphing_detected(bool),domain_tech_stack_match_score(float),is_high_risk_role_targeted(bool),sender_name_similarity_to_vip(float),urgency_keywords_present(bool),request_type(categorical),content_spam_score(float),user_marked_as_spam_before(bool),bulk_message_indicator(bool),unsubscribe_link_present(bool),marketing-keywords_detected(bool),html_text_ratio(float),image_only_email(bool),spf_result(enum),dkim_result(enum),dmarc_result(enum),reverse_dns_valid(bool),tls_version(ctegorical),total_links_detected(int),url_shortener_detected(bool),url_redirect_chain_length(int),final_url_known_malicious(bool),url_decoded_spoof_detected(bool),url_reputation_score(float),ssl_validity_status(enum),site_visual_similarity_to_known_brand(float),url_rendering_behavior_score(float),link_rewritten_through_redirector(bool),token_validation_success(bool),Analysis_of_the_qrcode_if_present(verdict-malicious or non-malicious)
2792,0.0,D2792,0,0.006337022905125,0,1.1527077005432563e-05,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0051213094352091,0,0,0.2672748399227599,0,0.5234284600748003,0.0001939279747747,0.0790381551076336,1,0,0,1.0,0,0.2007273410987073,1,gift_card_request,0.1142257731823122,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.0,1,0,0,0,0,2.036648811152122e-09,valid,1.2263022473526711e-14,0.6830128831269648,0,1,0
2793,1.0,D2793,0,0.0667169529680439,0,9.037311830077428e-21,0,0,0,0.0267458974937364,3,0,0,0,0,0,0.1352215239971895,0.0001712593832906,0,0,0,0,0.5664344653257898,0,0,4,0.0520313467499689,"[""winword.exe""]",0,0,1.1390875100394101e-09,0,0,0.6621460918465871,0,0.0059268056357369,0.0002417716532954,0.0351435160953508,0,0,0,1.0,0,0.0168307709790421,0,wire_transfer,0.0991583055868499,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.0,4,0,0,0,0,1.077223293317102e-07,self signed,0.0003295562858255,0.0193956832822838,0,1,0
2794,1.0,D2794,0,0.1617736338476788,0,0.0095160125656616,0,0,0,0.0177557449557611,0,0,0,0,0,0,0.0526939765567944,0.0004829463018141,0,0,0,0,0.76371333977894,0,1,4,1.1587181200399096e-19,"[""winword.exe""]",0,0,2.2357888998126034e-16,0,0,0.4911673588064488,0,5.81812134985465e-07,0.0584486531560969,0.0006016122819797,0,0,0,1.0,0,0.097252685959754,0,document_download,0.169972666673963,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,1,0,0,0,0,1.4975518117334895e-05,valid,0.0024615919270067,0.0435436420786947,0,1,0
2795,0.0,D2795,0,0.0043018908098265,0,1.604238219247735e-06,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.055495313498584,0,0,0.0191971401026397,0,1.1686655273229257e-12,0.0006471575024161,0.4679636403210688,0,0,0,0.5,0,2.5444337038019787e-10,0,none,0.000305846855054,0,0,0,0,0.0,0,fail,pass,none,1,TLS 1.2,3,0,0,0,1,0.2563004614204046,valid,1.7929046273084198e-30,0.0171945920609207,0,1,0
2796,0.0,D2796,0,0.2126625711363655,0,0.0002285266856032,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.3440822075081384,0,0,8.302595129645047e-07,0,0.0020992492158344,0.1556623308015259,2.084919224709059e-07,0,0,0,1.0,0,7.4249021604242e-11,0,sensitive_data_request,0.1822441630701928,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,0,0,0,0,0,0.0006104375426713,valid,4.583337230259376e-11,1.112351787386161e-06,0,1,0
2797,1.0,D2797,0,5.065552191208453e-05,0,0.0116836273427961,0,0,0,0.0152080493658976,0,0,0,0,0,0,5.651939550887306e-07,0.0006437313864452,0,0,0,0,0.3864174578680703,0,0,7,2.463922049431686e-07,"[""winword.exe""]",0,0,6.995236986760818e-05,0,0,0.6824090089860535,0,9.886919869323197e-08,0.1057259527625189,0.0411594507900265,0,0,0,0.5,0,3.3258392189464316e-09,0,meeting_request,1.3719948139371794e-05,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.1,0,0,0,0,0,0.001791856714041,valid,0.3210893888365136,1.3388176730879632e-06,0,1,0
2798,1.0,D2798,0,0.3559931508935037,0,0.0022337509869617,0,0,0,0.0024346870578743,0,0,0,0,0,0,0.0006068561477072,7.158810746859764e-10,0,0,0,1,0.1331018480186231,0,0,6,4.4184928463365765,"[""winword.exe""]",0,0,0.3799147329246006,0,0,0.0277361132562693,0,0.0271731579409672,0.0036563271840318,0.9538060275190376,0,0,0,1.0,0,8.378151312015007e-08,0,none,0.0002538756453341,0,0,0,0,1.1,1,pass,none,temperror,1,TLS 1.2,0,0,0,0,0,0.0012694821187821,valid,0.2906401281588776,0.30652763445892,0,1,0
2799,0.0,D2799,0,7.157248752533816e-05,0,1.9486266445333346e-12,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.2873589376312249,0,0,1.1020813089549692e-14,0,0.0085602564512017,0.1271943914026604,0.0010142599740965,0,0,0,1.0,0,0.0020749196237104,0,none,3.432774735149018e-05,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,0,0,0,0,0,3.373932077583624e-17,valid,0.1062040205725067,8.381752016263623e-18,0,1,0
2800,1.0,D2800,0,0.0121677718098675,0,4.5829285673531295e-06,1,0,0,1.637021350068405e-05,0,0,0,0,2,0,0.0680812330951936,0.08584460733315,0,0,0,0,0.0730232275841345,0,0,6,68.65547264774754,"[""outlook.exe""]",0,0,0.1484814109964763,0,0,9.661907102095787e-07,0,0.1061893556846701,0.0557002448469442,0.5914512408159699,0,0,0,0.5,0,5.247460058456138e-05,0,legal_threat,0.0459494060329272,0,0,0,0,0.0,0,pass,fail,permerror,1,TLS 1.1,0,0,0,0,0,0.2378662632934092,valid,0.0742545851755484,2.848178867084731e-05,0,1,0
2801,1.0,D2801,0,2.0153500714504606e-06,0,0.0005785785900578,0,0,0,0.2310578049959578,0,0,0,0,5,0,2.114095543646523e-07,0.0013028002069703,0,0,0,0,0.5380823054427908,0,2,7,0.5817057974129884,"[""acrobat.exe""]",0,0,2.7208037923964938e-18,0,0,0.0354822209615562,0,0.7992357004071691,0.0006706675999401,0.1924610969833531,1,0,0,0.5,0,0.0007747750478044,0,link_click,5.2895124077186765e-05,0,0,0,0,0.0,0,softfail,none,fail,1,TLS 1.3,2,0,0,0,0,4.1966411544110297e-13,self signed,0.000301190014531,0.0072553169573192,0,1,0
